budget_adj,genres,original_title,popularity,release_year,revenue_adj,vote_average
0.0,Comedy,Mumford,0.198477,1999.0,0.0,5.6
0.0,Drama,Mumford,0.198477,1999.0,0.0,5.6
0.0,Romance,Mumford,0.198477,1999.0,0.0,5.6
49744008.1705842,Drama,Ride with the Devil,0.198126,1999.0,831374.226660667,6.6
49744008.1705842,War,Ride with the Devil,0.198126,1999.0,831374.226660667,6.6
49744008.1705842,Romance,Ride with the Devil,0.198126,1999.0,831374.226660667,6.6
49744008.1705842,Western,Ride with the Devil,0.198126,1999.0,831374.226660667,6.6
0.0,Drama,Better Than Chocolate,0.195796,1999.0,0.0,5.8
0.0,Romance,Better Than Chocolate,0.195796,1999.0,0.0,5.8
3927158.53978296,Comedy,Jawbreaker,0.195048,1999.0,4027719.97945834,5.6
0.0,Horror,Bats,0.193797,1999.0,0.0,4.2
0.0,Thriller,Bats,0.193797,1999.0,0.0,4.2
0.0,Comedy,Topsy-Turvy,0.187628,1999.0,0.0,6.5
0.0,Drama,Topsy-Turvy,0.187628,1999.0,0.0,6.5
0.0,Music,Topsy-Turvy,0.187628,1999.0,0.0,6.5
17017687.0057261,Comedy,Dick,0.187319,1999.0,35998953.281343795,5.7
0.0,Comedy,Flawless,0.186474,1999.0,5875721.66447116,6.2
0.0,Drama,Flawless,0.186474,1999.0,5875721.66447116,6.2
32726321.164858002,Animation,The King and I,0.173433,1999.0,15708634.159131799,4.7
32726321.164858002,Drama,The King and I,0.173433,1999.0,15708634.159131799,4.7
32726321.164858002,Family,The King and I,0.173433,1999.0,15708634.159131799,4.7
0.0,Action,Babylon 5: A Call to Arms,0.170248,1999.0,0.0,6.8
0.0,Drama,Babylon 5: A Call to Arms,0.170248,1999.0,0.0,6.8
0.0,Science Fiction,Babylon 5: A Call to Arms,0.170248,1999.0,0.0,6.8
0.0,Adventure,Babylon 5: A Call to Arms,0.170248,1999.0,0.0,6.8
18326739.8523205,Drama,A Walk on the Moon,0.16786900000000002,1999.0,0.0,6.4
18326739.8523205,Romance,A Walk on the Moon,0.16786900000000002,1999.0,0.0,6.4
13090528.465943199,Crime,Resurrection,0.166168,1999.0,0.0,6.1
13090528.465943199,Drama,Resurrection,0.166168,1999.0,0.0,6.1
13090528.465943199,Horror,Resurrection,0.166168,1999.0,0.0,6.1
0.0,Comedy,Terror Firmer,0.081035,1999.0,0.0,6.3
0.0,Horror,Terror Firmer,0.081035,1999.0,0.0,6.3
9163369.92616025,Romance,Outside Providence,0.16333699999999898,1999.0,9545842.44161395,5.6
9163369.92616025,Comedy,Outside Providence,0.16333699999999898,1999.0,9545842.44161395,5.6
9163369.92616025,Drama,Outside Providence,0.16333699999999898,1999.0,9545842.44161395,5.6
0.0,Comedy,Passport to Paris,0.162638,1999.0,0.0,6.1
0.0,Drama,Passport to Paris,0.162638,1999.0,0.0,6.1
0.0,Family,Passport to Paris,0.162638,1999.0,0.0,6.1
0.0,Drama,Hum Dil De Chuke Sanam,0.161076,1999.0,0.0,6.6
0.0,Romance,Hum Dil De Chuke Sanam,0.161076,1999.0,0.0,6.6
0.0,Horror,Children of the Corn 666: Isaac's Return,0.153649,1999.0,0.0,3.4
0.0,Mystery,Children of the Corn 666: Isaac's Return,0.153649,1999.0,0.0,3.4
15708634.159131799,Comedy,Breakfast of Champions,0.175782,1999.0,0.0,4.8
0.0,Drama,In Dreams,0.145004,1999.0,0.0,4.7
0.0,Thriller,In Dreams,0.145004,1999.0,0.0,4.7
0.0,Drama,Body Shots,0.144508,1999.0,314033.92358089803,4.6
0.0,Romance,Body Shots,0.144508,1999.0,314033.92358089803,4.6
0.0,Family,Rang-e khoda,0.134902,1999.0,0.0,6.8
0.0,Drama,Rang-e khoda,0.134902,1999.0,0.0,6.8
5563474.59802587,Comedy,Blackadder Back & Forth,0.132643,1999.0,0.0,6.8
5563474.59802587,History,Blackadder Back & Forth,0.132643,1999.0,0.0,6.8
3272632.1164857997,Fantasy,Wishmaster 2: Evil Never Dies,0.50812,1999.0,0.0,4.9
3272632.1164857997,Horror,Wishmaster 2: Evil Never Dies,0.50812,1999.0,0.0,4.9
3272632.1164857997,Science Fiction,Wishmaster 2: Evil Never Dies,0.50812,1999.0,0.0,4.9
91633699.2616025,Comedy,Dudley Do-Right,0.129744,1999.0,0.0,3.5
91633699.2616025,Family,Dudley Do-Right,0.129744,1999.0,0.0,3.5
91633699.2616025,Romance,Dudley Do-Right,0.129744,1999.0,0.0,3.5
0.0,Animation,Doug's 1st Movie,0.127664,1999.0,0.0,5.4
0.0,Family,Doug's 1st Movie,0.127664,1999.0,0.0,5.4
0.0,Comedy,Doug's 1st Movie,0.127664,1999.0,0.0,5.4
0.0,Drama,Ratcatcher,0.126159,1999.0,0.0,7.2
0.0,Foreign,Ratcatcher,0.126159,1999.0,0.0,7.2
0.0,Comedy,Chris Rock: Bigger & Blacker,0.12236500000000002,1999.0,0.0,7.4
589073.780967445,Comedy,Trick,0.11818699999999999,1999.0,2683028.16911549,6.5
589073.780967445,Romance,Trick,0.11818699999999999,1999.0,2683028.16911549,6.5
15708634.159131799,Comedy,Baby Geniuses,0.116694,1999.0,47715939.7212581,3.8
15708634.159131799,Family,Baby Geniuses,0.116694,1999.0,47715939.7212581,3.8
15708634.159131799,Science Fiction,Baby Geniuses,0.116694,1999.0,47715939.7212581,3.8
0.0,Adventure,Komodo,0.10725599999999999,1999.0,0.0,4.5
0.0,Horror,Komodo,0.10725599999999999,1999.0,0.0,4.5
0.0,Thriller,Komodo,0.10725599999999999,1999.0,0.0,4.5
0.0,Drama,Plunkett & MacLeane,0.10516800000000001,1999.0,0.0,5.9
0.0,Action,Plunkett & MacLeane,0.10516800000000001,1999.0,0.0,5.9
0.0,Comedy,Plunkett & MacLeane,0.10516800000000001,1999.0,0.0,5.9
0.0,Drama,David Copperfield,0.10004299999999999,1999.0,0.0,7.3
0.0,Animation,Batman Beyond: The Movie,0.096582,1999.0,0.0,6.4
0.0,Action,Batman Beyond: The Movie,0.096582,1999.0,0.0,6.4
0.0,Family,Batman Beyond: The Movie,0.096582,1999.0,0.0,6.4
0.0,TV Movie,The Thirteenth Year,0.083178,1999.0,0.0,5.5
0.0,Adventure,The Thirteenth Year,0.083178,1999.0,0.0,5.5
0.0,Comedy,The Thirteenth Year,0.083178,1999.0,0.0,5.5
0.0,Family,The Thirteenth Year,0.083178,1999.0,0.0,5.5
4974400.81705842,Comedy,East Is East,0.238748,1999.0,36915290.27395979,6.5
1.30905284659432,Comedy,Lost & Found,0.090186,1999.0,130.905284659432,4.8
1.30905284659432,Romance,Lost & Found,0.090186,1999.0,130.905284659432,4.8
12056376.717133699,Documentary,Walking with Dinosaurs,0.089789,1999.0,0.0,7.4
12056376.717133699,Animation,Walking with Dinosaurs,0.089789,1999.0,0.0,7.4
0.0,TV Movie,Johnny Tsunami,0.10041,1999.0,0.0,4.9
0.0,Family,Johnny Tsunami,0.10041,1999.0,0.0,4.9
0.0,Drama,Johnny Tsunami,0.10041,1999.0,0.0,4.9
0.0,Comedy,Switching Goals,0.19893,1999.0,0.0,4.2
0.0,Family,Switching Goals,0.19893,1999.0,0.0,4.2
0.0,Drama,Bad ma ra khahad bord,0.082451,1999.0,0.0,5.5
0.0,Foreign,Bad ma ra khahad bord,0.082451,1999.0,0.0,5.5
0.0,Comedy,Guest House Paradiso,0.077584,1999.0,0.0,5.6
15708634.159131799,Comedy,Tea with Mussolini,0.079104,1999.0,27492155.82808,5.7
15708634.159131799,Drama,Tea with Mussolini,0.079104,1999.0,27492155.82808,5.7
15708634.159131799,War,Tea with Mussolini,0.079104,1999.0,27492155.82808,5.7
0.0,Comedy,"Sabrina, Down Under",0.064295,1999.0,0.0,4.7
0.0,Fantasy,"Sabrina, Down Under",0.064295,1999.0,0.0,4.7
0.0,TV Movie,George Carlin: You Are All Diseased,0.05159400000000001,1999.0,0.0,6.9
0.0,Comedy,George Carlin: You Are All Diseased,0.05159400000000001,1999.0,0.0,6.9
0.0,Documentary,George Carlin: You Are All Diseased,0.05159400000000001,1999.0,0.0,6.9
0.0,Comedy,Come te nessuno mai,0.034182,1999.0,0.0,5.2
0.0,Drama,Come te nessuno mai,0.034182,1999.0,0.0,5.2
0.0,Foreign,Come te nessuno mai,0.034182,1999.0,0.0,5.2
0.0,Documentary,æˆé¾çš„ç‰¹æŠ€,0.044502,1999.0,0.0,6.9
0.0,Animation,Scooby-Doo! and the Witch's Ghost,0.043438,1999.0,0.0,6.8
0.0,Comedy,Scooby-Doo! and the Witch's Ghost,0.043438,1999.0,0.0,6.8
0.0,Thriller,Storm of the Century,0.038156,1999.0,0.0,5.2
0.0,Horror,Storm of the Century,0.038156,1999.0,0.0,5.2
0.0,TV Movie,Mulholland Dr.,0.18171199999999998,1999.0,0.0,5.9
0.0,Drama,Mulholland Dr.,0.18171199999999998,1999.0,0.0,5.9
0.0,Mystery,Mulholland Dr.,0.18171199999999998,1999.0,0.0,5.9
0.0,Romance,Mulholland Dr.,0.18171199999999998,1999.0,0.0,5.9
0.0,Foreign,Sarfarosh,0.015074,1999.0,0.0,7.0
114528394.85252701,Adventure,The Lord of the Rings: The Fellowship of the Ring,8.575419,2001.0,1073079785.52895,7.8
114528394.85252701,Fantasy,The Lord of the Rings: The Fellowship of the Ring,8.575419,2001.0,1073079785.52895,7.8
114528394.85252701,Action,The Lord of the Rings: The Fellowship of the Ring,8.575419,2001.0,1073079785.52895,7.8
153936014.58673,Adventure,Harry Potter and the Philosopher's Stone,8.021423,2001.0,1202518036.06708,7.2
153936014.58673,Fantasy,Harry Potter and the Philosopher's Stone,8.021423,2001.0,1202518036.06708,7.2
153936014.58673,Family,Harry Potter and the Philosopher's Stone,8.021423,2001.0,1202518036.06708,7.2
18472321.750407603,Thriller,Mulholland Drive,4.436367,2001.0,24774263.918001603,7.4
18472321.750407603,Drama,Mulholland Drive,4.436367,2001.0,24774263.918001603,7.4
18472321.750407603,Mystery,Mulholland Drive,4.436367,2001.0,24774263.918001603,7.4
7388928.70016306,Fantasy,Donnie Darko,3.8510089999999995,2001.0,1564632.74499809,7.5
7388928.70016306,Drama,Donnie Darko,3.8510089999999995,2001.0,1564632.74499809,7.5
7388928.70016306,Mystery,Donnie Darko,3.8510089999999995,2001.0,1564632.74499809,7.5
141621133.419792,Fantasy,"Monsters, Inc.",3.204295,2001.0,693101531.1461201,7.3
141621133.419792,Animation,"Monsters, Inc.",3.204295,2001.0,693101531.1461201,7.3
141621133.419792,Family,"Monsters, Inc.",3.204295,2001.0,693101531.1461201,7.3
141621133.419792,Comedy,"Monsters, Inc.",3.204295,2001.0,693101531.1461201,7.3
123148811.669384,Drama,A.I. Artificial Intelligence,2.971372,2001.0,290540745.200552,6.6
123148811.669384,Science Fiction,A.I. Artificial Intelligence,2.971372,2001.0,290540745.200552,6.6
123148811.669384,Adventure,A.I. Artificial Intelligence,2.971372,2001.0,290540745.200552,6.6
73889287.00163059,Adventure,Shrek,2.9185659999999998,2001.0,596544195.5839571,7.1
73889287.00163059,Animation,Shrek,2.9185659999999998,2001.0,596544195.5839571,7.1
73889287.00163059,Comedy,Shrek,2.9185659999999998,2001.0,596544195.5839571,7.1
73889287.00163059,Family,Shrek,2.9185659999999998,2001.0,596544195.5839571,7.1
73889287.00163059,Fantasy,Shrek,2.9185659999999998,2001.0,596544195.5839571,7.1
30787202.917346,Comedy,Bridget Jones's Diary,2.7173990000000003,2001.0,347193192.284431,6.5
30787202.917346,Romance,Bridget Jones's Diary,2.7173990000000003,2001.0,347193192.284431,6.5
30787202.917346,Drama,Bridget Jones's Diary,2.7173990000000003,2001.0,347193192.284431,6.5
104676489.918976,Thriller,Ocean's Eleven,2.642249,2001.0,555052814.215116,7.0
104676489.918976,Crime,Ocean's Eleven,2.642249,2001.0,555052814.215116,7.0
172408336.337138,History,Pearl Harbor,2.478879,2001.0,553210255.537478,6.6
172408336.337138,Romance,Pearl Harbor,2.478879,2001.0,553210255.537478,6.6
172408336.337138,War,Pearl Harbor,2.478879,2001.0,553210255.537478,6.6
120685835.435996,Action,The Mummy Returns,2.449323,2001.0,533250701.30169505,5.8
120685835.435996,Adventure,The Mummy Returns,2.449323,2001.0,533250701.30169505,5.8
120685835.435996,Drama,The Mummy Returns,2.449323,2001.0,533250701.30169505,5.8
120685835.435996,Fantasy,The Mummy Returns,2.449323,2001.0,533250701.30169505,5.8
120685835.435996,Horror,The Mummy Returns,2.449323,2001.0,533250701.30169505,5.8
147778574.003261,Animation,Atlantis: The Lost Empire,2.2172389999999997,2001.0,229122951.40412402,6.5
147778574.003261,Family,Atlantis: The Lost Empire,2.2172389999999997,2001.0,229122951.40412402,6.5
147778574.003261,Adventure,Atlantis: The Lost Empire,2.2172389999999997,2001.0,229122951.40412402,6.5
147778574.003261,Science Fiction,Atlantis: The Lost Empire,2.2172389999999997,2001.0,229122951.40412402,6.5
141621133.419792,Adventure,Lara Croft: Tomb Raider,2.179727,2001.0,338293898.826108,5.6
141621133.419792,Fantasy,Lara Croft: Tomb Raider,2.179727,2001.0,338293898.826108,5.6
141621133.419792,Action,Lara Croft: Tomb Raider,2.179727,2001.0,338293898.826108,5.6
141621133.419792,Thriller,Lara Croft: Tomb Raider,2.179727,2001.0,338293898.826108,5.6
73889287.00163059,Drama,A Beautiful Mind,2.169826,2001.0,386123667.021868,7.5
73889287.00163059,Romance,A Beautiful Mind,2.169826,2001.0,386123667.021868,7.5
36944643.500815295,Comedy,American Pie 2,2.116602,2001.0,354118835.15509397,5.9
36944643.500815295,Romance,American Pie 2,2.116602,2001.0,354118835.15509397,5.9
45565060.31767221,Comedy,The Princess Diaries,2.061559,2001.0,203608276.191258,6.3
45565060.31767221,Family,The Princess Diaries,2.061559,2001.0,203608276.191258,6.3
45565060.31767221,Romance,The Princess Diaries,2.061559,2001.0,203608276.191258,6.3
64653126.12642671,Romance,Moulin Rouge!,1.925281,2001.0,220699214.322896,7.2
64653126.12642671,Drama,Moulin Rouge!,1.925281,2001.0,220699214.322896,7.2
64653126.12642671,Music,Moulin Rouge!,1.925281,2001.0,220699214.322896,7.2
123148811.669384,Thriller,Planet of the Apes,1.862114,2001.0,446059453.53699994,5.5
123148811.669384,Science Fiction,Planet of the Apes,1.862114,2001.0,446059453.53699994,5.5
123148811.669384,Action,Planet of the Apes,1.862114,2001.0,446059453.53699994,5.5
123148811.669384,Adventure,Planet of the Apes,1.862114,2001.0,446059453.53699994,5.5
25861250.4505707,Comedy,The Royal Tenenbaums,1.857978,2001.0,87979050.416754,7.3
25861250.4505707,Drama,The Royal Tenenbaums,1.857978,2001.0,87979050.416754,7.3
65268870.184773706,Crime,Blow,1.846848,2001.0,102561157.85497901,7.3
65268870.184773706,Drama,Blow,1.846848,2001.0,102561157.85497901,7.3
86204168.168569,War,Enemy at the Gates,1.839325,2001.0,119425124.106293,7.1
113296906.735833,Action,Black Hawk Down,1.735123,2001.0,213034699.517515,7.1
113296906.735833,History,Black Hawk Down,1.735123,2001.0,213034699.517515,7.1
113296906.735833,War,Black Hawk Down,1.735123,2001.0,213034699.517515,7.1
22166786.100489102,Comedy,Legally Blonde,1.6977529999999899,2001.0,174593832.436584,6.1
80046727.58509979,Adventure,A Knight's Tale,1.692141,2001.0,144684426.859888,6.5
80046727.58509979,Drama,A Knight's Tale,1.692141,2001.0,144684426.859888,6.5
80046727.58509979,Romance,A Knight's Tale,1.692141,2001.0,144684426.859888,6.5
80046727.58509979,Action,A Knight's Tale,1.692141,2001.0,144684426.859888,6.5
34481667.2674276,Comedy,Zoolander,1.581446,2001.0,74851055.8224943,6.1
19703809.867101397,Comedy,Not Another Teen Movie,1.456526,2001.0,81854960.99446109,5.3
55416965.2512229,Comedy,Scary Movie 2,1.450364,2001.0,173911586.788447,5.5
110833930.502445,Action,Rush Hour 2,1.447916,2001.0,427727597.784158,6.5
110833930.502445,Comedy,Rush Hour 2,1.447916,2001.0,427727597.784158,6.5
110833930.502445,Crime,Rush Hour 2,1.447916,2001.0,427727597.784158,6.5
110833930.502445,Thriller,Rush Hour 2,1.447916,2001.0,427727597.784158,6.5
55416965.2512229,Action,Training Day,1.4460629999999999,2001.0,129153834.663114,7.2
55416965.2512229,Crime,Training Day,1.4460629999999999,2001.0,129153834.663114,7.2
55416965.2512229,Drama,Training Day,1.4460629999999999,2001.0,129153834.663114,7.2
55416965.2512229,Thriller,Training Day,1.4460629999999999,2001.0,129153834.663114,7.2
20935297.9837953,Horror,The Others,1.406682,2001.0,258547281.20058197,7.1
20935297.9837953,Drama,The Others,1.406682,2001.0,258547281.20058197,7.1
20935297.9837953,Mystery,The Others,1.406682,2001.0,258547281.20058197,7.1
20935297.9837953,Thriller,The Others,1.406682,2001.0,258547281.20058197,7.1
30787202.917346,Adventure,Jimmy Neutron: Boy Genius,1.213215,2001.0,99672007.917976,5.5
30787202.917346,Fantasy,Jimmy Neutron: Boy Genius,1.213215,2001.0,99672007.917976,5.5
30787202.917346,Animation,Jimmy Neutron: Boy Genius,1.213215,2001.0,99672007.917976,5.5
30787202.917346,Action,Jimmy Neutron: Boy Genius,1.213215,2001.0,99672007.917976,5.5
30787202.917346,Comedy,Jimmy Neutron: Boy Genius,1.213215,2001.0,99672007.917976,5.5
27092738.567264497,Comedy,Jay and Silent Bob Strike Back,1.20913,2001.0,41609718.7564383,6.3
34481667.2674276,Comedy,Serendipity,1.195555,2001.0,95460407.2260274,6.6
34481667.2674276,Romance,Serendipity,1.195555,2001.0,95460407.2260274,6.6
73889287.00163059,Comedy,Cats & Dogs,1.134012,2001.0,114990388.85099299,5.0
73889287.00163059,Family,Cats & Dogs,1.134012,2001.0,114990388.85099299,5.0
83741191.9351813,Drama,Vanilla Sky,1.1318780000000002,2001.0,250470325.015575,6.3
83741191.9351813,Mystery,Vanilla Sky,1.1318780000000002,2001.0,250470325.015575,6.3
83741191.9351813,Romance,Vanilla Sky,1.1318780000000002,2001.0,250470325.015575,6.3
83741191.9351813,Science Fiction,Vanilla Sky,1.1318780000000002,2001.0,250470325.015575,6.3
83741191.9351813,Thriller,Vanilla Sky,1.1318780000000002,2001.0,250470325.015575,6.3
0.0,Animation,Mike's New Car,1.125434,2001.0,0.0,6.8
0.0,Family,Mike's New Car,1.125434,2001.0,0.0,6.8
30787202.917346,Action,Kiss of the Dragon,1.065364,2001.0,79354442.845836,6.3
30787202.917346,Crime,Kiss of the Dragon,1.065364,2001.0,79354442.845836,6.3
30787202.917346,Thriller,Kiss of the Dragon,1.065364,2001.0,79354442.845836,6.3
113296906.735833,Action,Spy Game,1.063015,2001.0,176163833.238282,6.5
113296906.735833,Crime,Spy Game,1.063015,2001.0,176163833.238282,6.5
113296906.735833,Thriller,Spy Game,1.063015,2001.0,176163833.238282,6.5
125611787.902772,Action,Swordfish,1.062734,2001.0,181127780.807922,6.0
125611787.902772,Crime,Swordfish,1.062734,2001.0,181127780.807922,6.0
125611787.902772,Thriller,Swordfish,1.062734,2001.0,181127780.807922,6.0
49259524.667753704,Comedy,Shallow Hal,1.061903,2001.0,173725856.213664,5.5
49259524.667753704,Romance,Shallow Hal,1.061903,2001.0,173725856.213664,5.5
0.0,Animation,Barbie in the Nutcracker,1.046249,2001.0,0.0,6.5
0.0,Family,Barbie in the Nutcracker,1.046249,2001.0,0.0,6.5
0.0,Animation,Lady and the Tramp II: Scamp's Adventure,0.993311,2001.0,0.0,5.8
36944643.500815295,Action,AntiTrust,0.9769969999999999,2001.0,21961127.5850013,5.6
36944643.500815295,Crime,AntiTrust,0.9769969999999999,2001.0,21961127.5850013,5.6
36944643.500815295,Drama,AntiTrust,0.9769969999999999,2001.0,21961127.5850013,5.6
168713871.98705602,Adventure,Final Fantasy: The Spirits Within,0.9742219999999999,2001.0,104838836.9974,5.6
168713871.98705602,Action,Final Fantasy: The Spirits Within,0.9742219999999999,2001.0,104838836.9974,5.6
168713871.98705602,Animation,Final Fantasy: The Spirits Within,0.9742219999999999,2001.0,104838836.9974,5.6
168713871.98705602,Fantasy,Final Fantasy: The Spirits Within,0.9742219999999999,2001.0,104838836.9974,5.6
168713871.98705602,Science Fiction,Final Fantasy: The Spirits Within,0.9742219999999999,2001.0,104838836.9974,5.6
0.0,Animation,Waking Life,0.9520270000000001,2001.0,3912289.96816233,7.2
0.0,Drama,Waking Life,0.9520270000000001,2001.0,3912289.96816233,7.2
51722500.9011414,Drama,Original Sin,0.9454290000000001,2001.0,43597536.3833927,5.8
51722500.9011414,Thriller,Original Sin,0.9454290000000001,2001.0,43597536.3833927,5.8
51722500.9011414,Mystery,Original Sin,0.9454290000000001,2001.0,43597536.3833927,5.8
51722500.9011414,Romance,Original Sin,0.9454290000000001,2001.0,43597536.3833927,5.8
86204168.168569,Comedy,Dr. Dolittle 2,0.913069,2001.0,216870406.934164,4.9
86204168.168569,Family,Dr. Dolittle 2,0.913069,2001.0,216870406.934164,4.9
86204168.168569,Romance,Dr. Dolittle 2,0.913069,2001.0,216870406.934164,4.9
86204168.168569,Fantasy,Dr. Dolittle 2,0.913069,2001.0,216870406.934164,4.9
49259524.667753704,Action,Behind Enemy Lines,0.9047200000000001,2001.0,112992977.931609,5.9
49259524.667753704,Drama,Behind Enemy Lines,0.9047200000000001,2001.0,112992977.931609,5.9
49259524.667753704,Thriller,Behind Enemy Lines,0.9047200000000001,2001.0,112992977.931609,5.9
49259524.667753704,War,Behind Enemy Lines,0.9047200000000001,2001.0,112992977.931609,5.9
12314881.1669384,Horror,Jeepers Creepers,0.899763999999999,2001.0,72926003.45038341,6.0
12314881.1669384,Thriller,Jeepers Creepers,0.899763999999999,2001.0,72926003.45038341,6.0
0.0,Comedy,Kate & Leopold,0.883228,2001.0,0.0,5.8
0.0,Fantasy,Kate & Leopold,0.883228,2001.0,0.0,5.8
0.0,Romance,Kate & Leopold,0.883228,2001.0,0.0,5.8
0.0,Science Fiction,Kate & Leopold,0.883228,2001.0,0.0,5.8
0.0,Comedy,America's Sweethearts,0.878720999999999,2001.0,0.0,5.4
0.0,Romance,America's Sweethearts,0.878720999999999,2001.0,0.0,5.4
43102084.0842845,Horror,From Hell,0.8752989999999989,2001.0,91817432.625593,6.4
43102084.0842845,Mystery,From Hell,0.8752989999999989,2001.0,91817432.625593,6.4
43102084.0842845,Thriller,From Hell,0.8752989999999989,2001.0,91817432.625593,6.4
88667144.4019567,Action,The Last Castle,0.8654069999999989,2001.0,34041665.1837497,7.1
88667144.4019567,Drama,The Last Castle,0.8654069999999989,2001.0,34041665.1837497,7.1
88667144.4019567,Thriller,The Last Castle,0.8654069999999989,2001.0,34041665.1837497,7.1
73889287.00163059,Crime,Along Came a Spider,0.8442350000000001,2001.0,129526148.002458,5.8
73889287.00163059,Mystery,Along Came a Spider,0.8442350000000001,2001.0,129526148.002458,5.8
73889287.00163059,Thriller,Along Came a Spider,0.8442350000000001,2001.0,129526148.002458,5.8
73889287.00163059,Action,Along Came a Spider,0.8442350000000001,2001.0,129526148.002458,5.8
3694464.35008153,Comedy,Super Troopers,0.813396,2001.0,22773124.0526008,6.7
3694464.35008153,Crime,Super Troopers,0.813396,2001.0,22773124.0526008,6.7
3694464.35008153,Mystery,Super Troopers,0.813396,2001.0,22773124.0526008,6.7
43102084.0842845,Comedy,The Wedding Planner,0.798104,2001.0,116657057.77538799,5.4
59111429.6013044,Adventure,Rat Race,0.7878350000000001,2001.0,105290428.615744,5.9
59111429.6013044,Comedy,Rat Race,0.7878350000000001,2001.0,105290428.615744,5.9
24383464.7105381,Drama,Gosford Park,0.7817470000000001,2001.0,108068062.377828,6.6
24383464.7105381,Mystery,Gosford Park,0.7817470000000001,2001.0,108068062.377828,6.6
24383464.7105381,Thriller,Gosford Park,0.7817470000000001,2001.0,108068062.377828,6.6
13546369.283632198,Horror,Jason X,0.774598,2001.0,19703809.867101397,4.3
13546369.283632198,Science Fiction,Jason X,0.774598,2001.0,19703809.867101397,4.3
70194822.651549,Action,The Mexican,0.746989,2001.0,182069401.251709,5.7
70194822.651549,Comedy,The Mexican,0.746989,2001.0,182069401.251709,5.7
70194822.651549,Crime,The Mexican,0.746989,2001.0,182069401.251709,5.7
70194822.651549,Romance,The Mexican,0.746989,2001.0,182069401.251709,5.7
28324226.6839584,Mystery,Joy Ride,0.742951,2001.0,45125219.5589376,6.2
28324226.6839584,Thriller,Joy Ride,0.742951,2001.0,45125219.5589376,6.2
28324226.6839584,Drama,Joy Ride,0.742951,2001.0,45125219.5589376,6.2
27092738.567264497,Drama,I Am Sam,0.731548,2001.0,49593128.6411255,7.2
0.0,Crime,The Hole,0.718104,2001.0,0.0,6.2
0.0,Drama,The Hole,0.718104,2001.0,0.0,6.2
0.0,Horror,The Hole,0.718104,2001.0,0.0,6.2
0.0,Thriller,The Hole,0.718104,2001.0,0.0,6.2
20935297.9837953,Action,Replicant,0.711201,2001.0,0.0,4.8
20935297.9837953,Adventure,Replicant,0.711201,2001.0,0.0,4.8
20935297.9837953,Science Fiction,Replicant,0.711201,2001.0,0.0,4.8
20935297.9837953,Thriller,Replicant,0.711201,2001.0,0.0,4.8
0.0,Action,Tremors 3: Back to Perfection,0.705609,2001.0,0.0,5.2
0.0,Comedy,Tremors 3: Back to Perfection,0.705609,2001.0,0.0,5.2
0.0,Horror,Tremors 3: Back to Perfection,0.705609,2001.0,0.0,5.2
0.0,Science Fiction,Tremors 3: Back to Perfection,0.705609,2001.0,0.0,5.2
0.0,Thriller,Tremors 3: Back to Perfection,0.705609,2001.0,0.0,5.2
0.0,Action,One Night at McCool's,0.6980609999999989,2001.0,0.0,5.5
0.0,Comedy,One Night at McCool's,0.6980609999999989,2001.0,0.0,5.5
0.0,Crime,One Night at McCool's,0.6980609999999989,2001.0,0.0,5.5
70194822.651549,Music,Rock Star,0.693522,2001.0,20925325.3930263,5.9
70194822.651549,Drama,Rock Star,0.693522,2001.0,20925325.3930263,5.9
70194822.651549,Comedy,Rock Star,0.693522,2001.0,20925325.3930263,5.9
0.0,Animation,Mickey's House of Villains,0.682227,2001.0,0.0,6.4
0.0,Family,Mickey's House of Villains,0.682227,2001.0,0.0,6.4
59111429.6013044,Drama,K-PAX,0.676114,2001.0,61962496.999787,7.0
59111429.6013044,Science Fiction,K-PAX,0.676114,2001.0,61962496.999787,7.0
28324226.6839584,Comedy,Someone Like You...,0.6649,2001.0,0.0,6.0
28324226.6839584,Romance,Someone Like You...,0.6649,2001.0,0.0,6.0
0.0,Comedy,Blow Dry,0.65309,2001.0,785404.944695715,5.4
0.0,Drama,Blow Dry,0.65309,2001.0,785404.944695715,5.4
61574405.834692106,Thriller,Don't Say a Word,0.65104,2001.0,123173554.728624,6.1
0.0,Horror,Thir13en Ghosts,0.648659,2001.0,0.0,5.2
0.0,Thriller,Thir13en Ghosts,0.648659,2001.0,0.0,5.2
26045973.668074697,Adventure,Crocodile Dundee in Los Angeles,0.6353770000000001,2001.0,48568258.369162396,4.8
26045973.668074697,Comedy,Crocodile Dundee in Los Angeles,0.6353770000000001,2001.0,48568258.369162396,4.8
13546369.283632198,Drama,Frailty,0.625438,2001.0,16145360.916532502,6.8
13546369.283632198,Thriller,Frailty,0.625438,2001.0,16145360.916532502,6.8
13546369.283632198,Crime,Frailty,0.625438,2001.0,16145360.916532502,6.8
0.0,Animation,Mickey's Magical Christmas: Snowed in at the House of Mouse,0.624372,2001.0,0.0,6.4
0.0,Family,Mickey's Magical Christmas: Snowed in at the House of Mouse,0.624372,2001.0,0.0,6.4
0.0,Comedy,Mickey's Magical Christmas: Snowed in at the House of Mouse,0.624372,2001.0,0.0,6.4
65268870.184773706,Drama,Angel Eyes,0.612923,2001.0,36575197.065807104,5.6
65268870.184773706,Romance,Angel Eyes,0.612923,2001.0,36575197.065807104,5.6
65268870.184773706,Thriller,Angel Eyes,0.612923,2001.0,36575197.065807104,5.6
